,SiteName,2019,2020,Shift,Area,Measure,Year Change,% Change,Colour,Table,GenericLocation,RevenueType,LocationName,Day,OrdDay,OrdSession,Session,DaySession,Colour_TY,Colour_LY,Colour_CHG
1959,100 Wardour Street,138.98000000000002,0.0,,,Revenue,-138.98000000000002,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1960,100 Wardour Street,3790.2199999999993,0.0,,,Revenue,-3790.2199999999993,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1961,20 Stories,931.0099999999999,0.0,,,Revenue,-931.0099999999999,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
1962,20 Stories,737.4999999999999,0.0,,,Revenue,-737.4999999999999,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1963,20 Stories,1155.71,558.68,,,Revenue,-597.0300000000001,-51.65915324778708,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1964,20 Stories,1678.5699999999997,27.8,,,Revenue,-1650.7699999999998,-98.34382837772628,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1965,20 Stories,415.0,0.0,,,Revenue,-415.0,-100.0,Red,Daily,PDR,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1966,20 Stories,892.5000000000001,0.0,,,Revenue,-892.5000000000001,-100.0,Red,Daily,PDR,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1967,20 Stories,3024.58,2944.88,,,Revenue,-79.69999999999982,-2.635076605677477,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
1968,20 Stories,2034.3700000000001,3340.02,,,Revenue,1305.6499999999999,64.1795740204584,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
1969,20 Stories,7635.26,7274.569999999998,,,Revenue,-360.6900000000023,-4.724004159648818,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1970,20 Stories,6344.05,6712.389999999999,,,Revenue,368.33999999999924,5.806070254805672,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
1971,Aster,497.7299999999999,0.0,,,Revenue,-497.7299999999999,-100.0,Red,Daily,PDR,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1972,Aster,1595.3899999999999,0.0,,,Revenue,-1595.3899999999999,-100.0,Red,Daily,PDR,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1973,Aster,909.3900000000001,0.0,,,Revenue,-909.3900000000001,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
1974,Aster,2744.8099999999995,270.1,,,Revenue,-2474.7099999999996,-90.15961031911134,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1975,Aster,2921.19,0.0,,,Revenue,-2921.19,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1976,Aster,2815.9500000000003,1451.8400000000004,,,Revenue,-1364.11,-48.44226637546831,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1977,Avenue,57.709999999999994,0.0,,,Revenue,-57.709999999999994,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
1978,Avenue,248.09000000000006,15.24,,,Revenue,-232.85000000000005,-93.8570679995163,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1979,Avenue,409.59,0.0,,,Revenue,-409.59,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1980,Avenue,954.1299999999999,214.18,,,Revenue,-739.9499999999998,-77.55232515485311,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1981,Avenue,432.50000000000006,0.0,,,Revenue,-432.50000000000006,-100.0,Red,Daily,PDR,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1982,Avenue,1462.12,0.0,,,Revenue,-1462.12,-100.0,Red,Daily,PDR,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1983,Avenue,521.27,0.0,,,Revenue,-521.27,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
1984,Avenue,1118.6699999999998,182.54000000000002,,,Revenue,-936.1299999999999,-83.6824085744679,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1985,Avenue,950.5799999999999,0.0,,,Revenue,-950.5799999999999,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1986,Avenue,1216.2,527.38,,,Revenue,-688.82,-56.63706627199474,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1987,Bluebird Chelsea,46.29,12.38,,,Revenue,-33.91,-73.25556275653489,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
1988,Bluebird Chelsea,96.12,129.31,,,Revenue,33.19,34.52975447357469,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
1989,Bluebird Chelsea,2517.03,416.26,,,Revenue,-2100.7700000000004,-83.46225511813527,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
1990,Bluebird Chelsea,2734.69,678.58,,,Revenue,-2056.11,-75.18621854762331,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
1991,Bluebird Chelsea,1904.0900000000001,2590.1,,,Revenue,686.0099999999998,36.02823395952921,lime,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
1992,Bluebird Chelsea,1516.6299999999997,2193.67,,,Revenue,677.0400000000004,44.64107923488264,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
1993,Bluebird Chelsea,2688.3399999999997,4593.66,,,Revenue,1905.3200000000002,70.87347582523046,lime,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
1994,Bluebird Chelsea,4054.36,7468.309999999998,,,Revenue,3413.9499999999975,84.2044120403713,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
1995,Bluebird Chelsea,0.0,26.2,,,Revenue,26.2,100.0,lime,Daily,Retail & Other,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
1996,Bluebird Chelsea,0.0,14.76,,,Revenue,14.76,100.0,lime,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
1997,Bluebird Chelsea,0.0,23.81,,,Revenue,23.81,100.0,lime,Daily,Retail & Other,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
1998,Blueprint Café,354.38999999999993,0.0,,,Revenue,-354.38999999999993,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
1999,Blueprint Café,174.06,0.0,,,Revenue,-174.06,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2000,Butlers Wharf Chophouse,72.91,0.0,,,Revenue,-72.91,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2001,Butlers Wharf Chophouse,60.050000000000004,0.0,,,Revenue,-60.050000000000004,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2002,Butlers Wharf Chophouse,208.16,0.0,,,Revenue,-208.16,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2003,Butlers Wharf Chophouse,40.22,39.58,,,Revenue,-0.6400000000000006,-1.5912481352560932,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2004,Butlers Wharf Chophouse,981.1600000000001,0.0,,,Revenue,-981.1600000000001,-100.0,Red,Daily,Events & Ex Hires,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2005,Butlers Wharf Chophouse,465.19000000000005,0.0,,,Revenue,-465.19000000000005,-100.0,Red,Daily,Events & Ex Hires,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2006,Butlers Wharf Chophouse,212.5,0.0,,,Revenue,-212.5,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2007,Butlers Wharf Chophouse,733.71,607.38,,,Revenue,-126.33000000000004,-17.2179744040561,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2008,Butlers Wharf Chophouse,2165.95,0.0,,,Revenue,-2165.95,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2009,Butlers Wharf Chophouse,1231.1900000000003,1301.96,,,Revenue,70.76999999999975,5.74809736921188,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2010,Cantina,344.35999999999996,0.0,,,Revenue,-344.35999999999996,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2011,Cantina,134.96999999999997,737.8300000000002,,,Revenue,602.8600000000001,446.6622212343486,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2012,Cantina,672.38,0.0,,,Revenue,-672.38,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2013,Cantina,856.0500000000001,1724.0099999999998,,,Revenue,867.9599999999997,101.39127387418955,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2014,Coq d'Argent,324.17,173.74,,,Revenue,-150.43,-46.40466421939106,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2015,Coq d'Argent,211.85,249.40999999999997,,,Revenue,37.559999999999974,17.729525607741316,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2016,Coq d'Argent,898.1,537.95,,,Revenue,-360.15,-40.10132501948558,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2017,Coq d'Argent,921.3200000000002,636.2099999999999,,,Revenue,-285.11000000000024,-30.945816871445338,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2018,Coq d'Argent,2747.06,1185.88,,,Revenue,-1561.1799999999998,-56.830939258698386,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2019,Coq d'Argent,4378.2699999999995,2049.25,,,Revenue,-2329.0199999999995,-53.194983406688024,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2020,Coq d'Argent,5282.449999999999,2574.3799999999997,,,Revenue,-2708.0699999999993,-51.26541661539626,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2021,Coq d'Argent,5169.75,1771.9499999999996,,,Revenue,-3397.8,-65.72464819381982,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2022,East 59th,160.85000000000002,0.0,,,Revenue,-160.85000000000002,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2023,East 59th,13.34,344.3,,,Revenue,330.96000000000004,2480.9595202398805,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2024,East 59th,17.5,0.0,,,Revenue,-17.5,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2025,East 59th,27.29,320.12,,,Revenue,292.83,1073.0304140710882,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2026,East 59th,1402.1299999999999,0.0,,,Revenue,-1402.1299999999999,-100.0,Red,Daily,Events & Ex Hires,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2027,East 59th,42.92,0.0,,,Revenue,-42.92,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2028,East 59th,28.34,3.552713678800501e-15,,,Revenue,-28.339999999999996,-99.99999999999999,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2029,East 59th,208.32999999999998,426.08,,,Revenue,217.75,104.52167234675755,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2030,Fiume,81.25,0.0,,,Revenue,-81.25,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2031,Fiume,1064.2,1343.1000000000001,,,Revenue,278.9000000000001,26.207479797030643,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2032,Fiume,0.0,64.28,,,Revenue,64.28,100.0,lime,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2033,German Gymnasium,325.57,0.0,,,Revenue,-325.57,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2034,German Gymnasium,1018.4,0.0,,,Revenue,-1018.4,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2035,German Gymnasium,2866.8,0.0,,,Revenue,-2866.8,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2036,German Gymnasium,1004.96,0.0,,,Revenue,-1004.96,-100.0,Red,Daily,Events & Ex Hires,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2037,German Gymnasium,1045.8899999999999,0.0,,,Revenue,-1045.8899999999999,-100.0,Red,Daily,Events & Ex Hires,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2038,German Gymnasium,4672.9400000000005,3792.46,,,Revenue,-880.4800000000005,-18.842099406369446,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2039,German Gymnasium,5218.8,4670.539999999998,,,Revenue,-548.260000000002,-10.505480187016211,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2040,German Gymnasium,10095.309999999998,7398.279999999998,,,Revenue,-2697.0299999999997,-26.71567292138627,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2041,German Gymnasium,14000.39,10285.45,,,Revenue,-3714.9399999999987,-26.53454653763216,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2042,German Gymnasium,0.0,63.82,,,Revenue,63.82,100.0,lime,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2043,German Gymnasium,0.0,71.24000000000001,,,Revenue,71.24000000000001,100.0,lime,Daily,Retail & Other,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
2044,German Gymnasium,0.0,66.29,,,Revenue,66.29,100.0,lime,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2045,Issho,491.0800000000001,866.5400000000001,,,Revenue,375.46,76.45597458662537,lime,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
2046,Issho,142.58,425.35,,,Revenue,282.77,198.32374807125822,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2047,Issho,179.62,254.46999999999997,,,Revenue,74.84999999999997,41.67130609063577,lime,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
2048,Issho,139.32,717.6700000000001,,,Revenue,578.3500000000001,415.1234567901236,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2049,Issho,412.71000000000004,0.0,,,Revenue,-412.71000000000004,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2050,Issho,1203.8700000000001,1233.43,,,Revenue,29.559999999999945,2.4554146211800227,lime,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
2051,Issho,1888.0799999999997,2208.53,,,Revenue,320.4500000000005,16.972268124232055,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2052,Klosterhaus,0.0,107.0,,,Revenue,107.0,100.0,lime,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
2053,Klosterhaus,0.0,31.61,,,Revenue,31.61,100.0,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2054,Klosterhaus,0.0,109.43000000000004,,,Revenue,109.43000000000004,100.0,lime,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
2055,Klosterhaus,0.0,115.03,,,Revenue,115.03,100.0,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2056,Klosterhaus,0.0,418.26,,,Revenue,418.26,100.0,lime,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,lime
2057,Klosterhaus,0.0,654.0600000000001,,,Revenue,654.0600000000001,100.0,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2058,Klosterhaus,0.0,1373.3799999999999,,,Revenue,1373.3799999999999,100.0,lime,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
2059,Klosterhaus,0.0,1785.9200000000003,,,Revenue,1785.9200000000003,100.0,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2060,Launceston Place,2258.13,0.0,,,Revenue,-2258.13,-100.0,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2061,Le Pont de la Tour,222.48,0.0,,,Revenue,-222.48,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2062,Le Pont de la Tour,131.29000000000002,0.0,,,Revenue,-131.29000000000002,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2063,Le Pont de la Tour,343.35999999999996,0.0,,,Revenue,-343.35999999999996,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2064,Le Pont de la Tour,543.95,80.53,,,Revenue,-463.4200000000001,-85.19533045316666,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2065,Le Pont de la Tour,546.47,0.0,,,Revenue,-546.47,-100.0,Red,Daily,PDR,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2066,Le Pont de la Tour,0.0,296.33,,,Revenue,296.33,100.0,lime,Daily,PDR,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,lime
2067,Le Pont de la Tour,3201.34,44.519999999999996,,,Revenue,-3156.82,-98.60933234208176,Red,Daily,PDR,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2068,Le Pont de la Tour,2307.4800000000005,0.0,,,Revenue,-2307.4800000000005,-100.0,Red,Daily,PDR,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2069,Le Pont de la Tour,165.44,0.0,,,Revenue,-165.44,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2070,Le Pont de la Tour,1297.98,258.92,,,Revenue,-1039.06,-80.05208092574615,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2071,Le Pont de la Tour,1893.3300000000002,0.0,,,Revenue,-1893.3300000000002,-100.0,Red,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2072,Le Pont de la Tour,3441.42,922.7900000000001,,,Revenue,-2518.63,-73.18577796374753,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,red
2073,Le Pont de la Tour,416.04999999999995,0.0,,,Revenue,-416.04999999999995,-100.0,Red,Daily,Retail & Other,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2074,Le Pont de la Tour,447.07000000000005,0.0,,,Revenue,-447.07000000000005,-100.0,Red,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2075,Le Pont de la Tour,68.24000000000001,0.0,,,Revenue,-68.24000000000001,-100.0,Red,Daily,Retail & Other,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2076,Le Pont de la Tour,60.0,197.5,,,Revenue,137.5,229.16666666666666,lime,Daily,Retail & Other,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2077,Madison,293.94000000000005,0.0,,,Revenue,-293.94000000000005,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2078,Madison,504.54,0.0,,,Revenue,-504.54,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
2079,Madison,343.66999999999996,449.19,,,Revenue,105.52000000000004,30.703872901329778,lime,Daily,Bar,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2080,Madison,2134.9799999999996,1815.0800000000002,,,Revenue,-319.8999999999994,-14.983746920345833,Red,Daily,Restaurant,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2081,Madison,2203.33,2062.6099999999997,,,Revenue,-140.72000000000025,-6.3866965002972895,Red,Daily,Restaurant,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2082,Madison,2790.24,5171.610000000001,,,Revenue,2381.370000000001,85.3464218131774,lime,Daily,Restaurant,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,limegreen
2083,Madison,5205.209999999999,6477.7699999999995,,,Revenue,1272.5600000000004,24.447812864418548,lime,Daily,Restaurant,Total,,Tuesday,2_Tuesday,3.0,Dinner,Tuesday Dinner,navy,lightsteelblue,limegreen
2084,New Street Warehouse,84.88,0.0,,,Revenue,-84.88,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,2.0,Lunch,Monday Lunch,steelblue,powderblue,salmon
2085,New Street Warehouse,19.16,0.0,,,Revenue,-19.16,-100.0,Red,Daily,Bar,Total,,Tuesday,2_Tuesday,2.0,Lunch,Tuesday Lunch,steelblue,powderblue,salmon
2086,New Street Warehouse,166.43,0.0,,,Revenue,-166.43,-100.0,Red,Daily,Bar,Total,,Monday,1_Monday,3.0,Dinner,Monday Dinner,navy,lightsteelblue,red
